"1","1",module,Magento_Paypal
"2-pixel perimeter around the header space.","Périmètre de 2 pixels autour de l'espace d'en-tête.",module,Magento_Paypal
"3D Secure","3D Secure",module,Magento_Paypal
"3D Secure Card Validation","Validation 3D Secure",module,Magento_Paypal
"3D Secure validation is required for Maestro cards. Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","La validation 3D Secure est requise pour les carte Maestro. Le support des cartes American Express doit faire l'objet d'un contrat. En savoir plus sur <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.",module,Magento_Paypal
"Ability for buyer to purchase without PayPal account.","Capacité pour l'acheteur d'acheter sans compte PayPal.",module,Magento_Paypal
"A case that has been resolved and close requires a reimbursement.","Un cas a été résolu et nécessite un remboursement pour le clôturer.",module,Magento_Paypal
"Acceptance Mark","Marque d'acceptation",module,Magento_Paypal
"Acceptance Mark Image","Image de marque d'acceptation",module,Magento_Paypal
"Accept credit card and PayPal payments securely.","Accepter les cartes de crédit et les paiements PayPal de manière sécurisée.",module,Magento_Paypal
"Accept credit cards, debit cards and PayPal payments securely.","Accepter les cartes de crédit, les cartes de débit et les paiements PayPal de manière sécurisée.",module,Magento_Paypal
"Accept payments with a completely customizable checkout.","Accepter les paiements avec une page de paiement entièrement personnalisable.",module,Magento_Paypal
"Accept payments with a completely customizable checkout page.","Accepter les paiements avec une page de paiement entièrement personnalisable.",module,Magento_Paypal
"Accept payments with a PCI compliant checkout that keeps customers on your site.","Accepter les paiements avec une caisse compatible PCI qui garde les clients sur votre site.",module,Magento_Paypal
"Accept payments with a PCI-compliant checkout that keeps customers on your site.","Accepter les paiements avec une caisse compatible PCI qui garde les clients sur votre site.",module,Magento_Paypal
"Account confirmation is required. Please, check your e-mail for confirmation link. To resend confirmation email please <a href=""%1"">click here</a>.","Confirmation de compte requise. Veuillez vérifier vos emails pour obtenir le lien de confirmation. Pour recevoir à nouveau la confirmation, <a href=""%1"">cliquez ici</a>.",module,Magento_Paypal
"Account-to-Account Payment, initiated by PayPal","Paiement de Compte à compte, initié par PayPal",module,Magento_Paypal
"ACH Deposit (Hold for Dispute or Other Investigation)","Dépôt d'ACH (prise pour le conflit ou toute autre recherche)",module,Magento_Paypal
"ACH Deposit (Reversal)","Dépôt d'ACH (inversion)",module,Magento_Paypal
"ACH Funding for Funds Recovery from Account Balance","Placement d'ACH pour le rétablissement de fonds de l'équilibre de compte",module,Magento_Paypal
"ACH Withdrawal","Retrait d'ACH",module,Magento_Paypal
"Active","Actif",module,Magento_Paypal
"Add another payment method to your existing solution or as a stand-alone option.","Ajouter un autre mode de paiement à votre solution existante ou en tant qu'option autonome.",module,Magento_Paypal
"Additional Options","Options additionnelles",module,Magento_Paypal
"Add PayPal as an additional payment method to your checkout page.","Ajouter PayPal comme moyen de paiement supplémentaire à votre page de paiement.",module,Magento_Paypal
"Address Verification System Response","Adresse du système de vérification de réponse",module,Magento_Paypal
"Advanced Settings","Paramètres avancés",module,Magento_Paypal
"Advertise PayPal Credit","Faites de la publicité pour PayPal",module,Magento_Paypal
"Agreement Information","Information de l'entente",module,Magento_Paypal
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Valeurs autorisées: ""paypal"", ""primary"" (default), your_custom_value (un style de page de paiement personnalisé à partir de votre profil de compte marchand).",module,Magento_Paypal
"Allowable values: ""paypal"", ""primary"" (default), your_custom_value (a custom payment page style from your merchant account profile).","Valeurs autorisées: ""paypal"", ""primary"" (default), your_custom_value (un style de page de paiement personnalisé à partir de votre profil de compte marchand).",module,Magento_Paypal
"Allowed Credit Card Types","Types de cartes de crédit autorisées",module,Magento_Paypal
"Allow in Billing Agreement Wizard","Autoriser dans l'assistant d'entente de facturation",module,Magento_Paypal
"All the address information matched","Vérification de toutes les informations de l'adresse",module,Magento_Paypal
"Also affects mini-shopping cart.","Affecte également le panier de mini-achats.",module,Magento_Paypal
"A payer is not identified.","Un payeur n'est pas identifié.",module,Magento_Paypal
"API Authentication Methods","Modes d'authentification de l'API",module,Magento_Paypal
"API Certificate","Certificat d'API",module,Magento_Paypal
"API Password","Mot de passe API",module,Magento_Paypal
"API Signature","Signature API",module,Magento_Paypal
"API Username","Pseudo API",module,Magento_Paypal
"API Uses Proxy","API utilisant un proxy",module,Magento_Paypal
"A reversal has occurred on this transaction because of a customer dispute suspecting unauthorized spoof.","Une retour a eu lieu sur cette opération en raison d'un litige client soupçonné frauduleux et non autorisé.",module,Magento_Paypal
"A reversal has occurred on this transaction because you have given the customer a refund.","Un retour a eu lieu sur cette transaction parce que vous avez effectué un  remboursement au client.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a chargeback by your customer.","Un retour a eu lieu sur cette transaction en raison d'un rejet de débit par votre client.",module,Magento_Paypal
"A reversal has occurred on this transaction due to a complaint about the transaction from your customer.","Un retour a eu lieu sur cette opération en raison d'une réclamation au sujet de la transaction de votre client.",module,Magento_Paypal
"A reversal has occurred on this transaction due to your customer triggering a money-back guarantee.","Un retour a eu lieu sur cette transaction en raison du déclenchement d'une garantie de remboursement par votre client.",module,Magento_Paypal
"Are you sure you want to do this?","Êtes-vous sûr(e) de vouloir faire cela?",module,Magento_Paypal
"Ask Customer","Demandez au client",module,Magento_Paypal
"Attempted Authentication, Bad Result","Tentative d'authentification. Mauvais résultat",module,Magento_Paypal
"Attempted Authentication, Good Result","Tentative d'authentification. Bon résultat",module,Magento_Paypal
"Auction Payment other than through eBay","Paiement des enchères autres que par le biais d'eBay",module,Magento_Paypal
"Authenticated, Bad Result","Authentifié. Mauvais résultat",module,Magento_Paypal
"Authenticated, Good Result","Authentifié. Bon résultat",module,Magento_Paypal
"Authorization","Autorisation",module,Magento_Paypal
"Authorization Honor Period (days)","Période d'autorisation d'honneur (jours)",module,Magento_Paypal
"Auto","Auto",module,Magento_Paypal
"AutoSweep","Champ automatique",module,Magento_Paypal
"Available Balance","Solde Disponible",module,Magento_Paypal
"A value is required for live mode. Refer to your CardinalCommerce agreement.","Une valeur est exigée pour le mode en direct. Référez-vous à votre accord cardinal de commerce.",module,Magento_Paypal
"AVS Street Does Not Match","AVS l'adresse de rue ne correspond pas",module,Magento_Paypal
"AVS Street Match","AVS Correspondance exacte de l'adresse",module,Magento_Paypal
"AVS zip","AVS code postal",module,Magento_Paypal
"AVS Zip Does Not Match","AVS non concordance du code postal",module,Magento_Paypal
"A wrong PayPal Express Checkout Token is specified.","Une mauvaise clé PayPal Express Checkout est spécifié.",module,Magento_Paypal
"Back","Retour",module,Magento_Paypal
"Back to Billing Agreements","Retour aux ententes de facturation",module,Magento_Paypal
"Balance Manager Account Bonus","compte de gestion de la balance bonus",module,Magento_Paypal
