"Please enter a valid email address(for example johndoe@domain.com.).","Veuillez saisir une adresse email valide (par exemple johndoe@domain.com.).",custom,imaginaerum
"Please enter your comments.","Veuillez saisir votre commentaire",custom,imaginaerum
"Postal Code","Code Postal",custom,imaginaerum
"Prefix","Prefixe",custom,imaginaerum
"Processing...","En cours de traitement...",custom,imaginaerum
"Product Templates","Gabarit Produit",custom,imaginaerum
"Products in Cart","Produits dans les paniers",custom,imaginaerum
"Qty:","Qté:",custom,imaginaerum
"Rate Percent should be a positive number.","Le taux doit être un nombre positif.",custom,imaginaerum
"Rating:","Note:",custom,imaginaerum
"Read details","Voir les détails",custom,imaginaerum
"Recently added item(s)","Article(s) Récemment Ajouté(s)",custom,imaginaerum
"Region is invalid","Région invalide",custom,imaginaerum
"Register","S'inscrire",custom,imaginaerum
"Remove Email","Supprimer l'Email",custom,imaginaerum
"Search Type","Type de Recherche",custom,imaginaerum
"See All (%1 unread)","Voir Tout (%1 non lu(s))",custom,imaginaerum
"Send From","Envoyé Par",custom,imaginaerum
"Sender:","Expéditeur:",custom,imaginaerum
"SEO & Search","SEO & Recherche",custom,imaginaerum
"Share Wishlist","Partager ma liste d'envies",custom,imaginaerum
"Shopping Cart Price Rule","Régle de prix panier",custom,imaginaerum
"Shopping Cart Price Rules","Règles de Prix Panier",custom,imaginaerum
"Short Description","Description Courte",custom,imaginaerum
"Show / Hide Editor","Afficher / Masquer l'Éditeur",custom,imaginaerum
"Simple Product","Produit Simple",custom,imaginaerum
"Sku","Sku",custom,imaginaerum
"Special Price From Date","Prix Spécial De",custom,imaginaerum
"Special Price To Date","Prix Spécial Jusque",custom,imaginaerum
"Subtotal Excl. Tax","Sous Total HT",custom,imaginaerum
"Subtotal Incl. Tax","Sous Total TTC",custom,imaginaerum
"Suffix","Suffixe",custom,imaginaerum
"Symbol","symbole",custom,imaginaerum
"TB","To",custom,imaginaerum
"Telephone","Téléphone",custom,imaginaerum
"The account has been saved.","Compte sauvegardé",custom,imaginaerum
"The block has been saved.","Bloc sauvegardé",custom,imaginaerum
"The Date of Birth is required.","Date de naissance requise.",custom,imaginaerum
"The first name cannot be empty.","Le prénom ne peut être vide",custom,imaginaerum
"The message cannot be empty.","Le message ne peut être vide.",custom,imaginaerum
"The sitemap has been saved.","Sitemap Sauvegardé",custom,imaginaerum
"The website has been saved.","Site Web Sauvegardé",custom,imaginaerum
"Theme Version","Version du Thème",custom,imaginaerum
"This account is locked.","Ce compte est bloqué",custom,imaginaerum
"Tier Price","Prix Tiers",custom,imaginaerum
"To Date","Jusqu'à",custom,imaginaerum
"Token is invalid.","Jeton Invalide",custom,imaginaerum
"Top 5 Search Terms","Top 5 Recherche",custom,imaginaerum
"Total %1 records found","%1 enregistrements trouvés",custom,imaginaerum
"translation to the same value","traduction de la même valeur",custom,imaginaerum
"Try another card","Veuillez essayer une autre carte",custom,imaginaerum
"Unable to send password reset email.","Impossible d'envoyer l'email de réinitialisation du mot de passe",custom,imaginaerum
"Unit Price Excl. Tax","Prix Unitaire HT",custom,imaginaerum
"Unit Price Incl. Tax","Prix Unitaire TTC",custom,imaginaerum
"unverified","non vérifié",custom,imaginaerum
"Update Items and Qty's","Mettre à jour les articles et les quantités",custom,imaginaerum
"User Content","Contenus des Utilisateurs",custom,imaginaerum
"User Roles","Rôles Utilisateurs",custom,imaginaerum
"Variation Label","Libellé Variation",custom,imaginaerum
"VAT Number is Invalid","Numéro de TVA invalide",custom,imaginaerum
"VAT Number is Valid","Le numéro de TVA est valide",custom,imaginaerum
"verified","vérifié",custom,imaginaerum
"View cart","Voir le Panier",custom,imaginaerum
"Viewed","Vu",custom,imaginaerum
"Visible In","Visible dans",custom,imaginaerum
"Visible on Frontend","Visible sur le frontend",custom,imaginaerum
"Visitors Only","Visiteurs Seulement",custom,imaginaerum
"We can't update wish list.","Impossible de mettre à jour la liste d'envies.",custom,imaginaerum
"Website is not specified","Site web non spécifié",custom,imaginaerum
"Wishlist","Liste d'envies",custom,imaginaerum
"Your Rating:","Votre Note:",custom,imaginaerum
"Your search returns no results.","Aucun résultat pour votre recherche.",custom,imaginaerum
"YouTube API key","Clé API YouTube",custom,imaginaerum
"YYYY","AAAA",custom,imaginaerum
