"
                        <strong style=""color:red"">Warning!</strong> When using Store Code in URLs, in some cases system may not work properly if URLs without Store Codes are specified in the third party services (e.g. PayPal etc.).
                    ","                        <strong style=""color:red"">Attention!</strong> Quand vous utilisez le code magasin dans les URLs, il est possible dans certains cas que le système ne fonctionne pas correctement si vous utilisez des services tiers dans lesquels vous avez spécifié des URLs sans le code magasin (ex. PayPal etc.).
                    ",module,Magento_Backend
"
                        Search strings are either normal strings or regular exceptions (PCRE). They are matched in the same order as entered. Examples:<br /><span style=""font-family:monospace"">Firefox<br />/^mozilla/i</span>
                    ","                        Les recherches sont des chaines de caractères ou des expressions régulière (PCRE). Elles correspondent à leur ordre de saisie. Exemples:<br /><span style=""font-family:monospace"">Firefox<br />/^mozilla/i</span>
                    ",module,Magento_Backend
" [deleted]"," [effacé]",module,Magento_Backend
"%1 cache type(s) disabled.","%1 type(s) de cache désactivé(s).",module,Magento_Backend
"%1 cache type(s) enabled.","%1 type(s) de cache activé(s).",module,Magento_Backend
"%1 cache type(s) refreshed.","%1 type(s) de cache actualisé(s).",module,Magento_Backend
"<h1 class=""page-heading"">404 Error</h1><p>Page not found.</p>","<h1 class=""page-heading"">Erreur 404</h1><p>Page introuvable.</p>",module,Magento_Backend
"-- Please Select --","-- Faire un Choix --",module,Magento_Backend
"2YTD","Depuis le début de l'année dernière",module,Magento_Backend
"About the calendar","À propos du calendrier",module,Magento_Backend
"Access Denied.","Accès Refusé.",module,Magento_Backend
"Access denied","Accès refusé",module,Magento_Backend
"Account Information","Informations du Compte",module,Magento_Backend
"Account Setting","Paramètres du Compte",module,Magento_Backend
"Actions","Actions",module,Magento_Backend
"Add Block Names to Hints","Ajouter les Nom des Blocs aux Astuces",module,Magento_Backend
"Add Design Change","Ajouter un changement de design",module,Magento_Backend
"Add New","Ajouter",module,Magento_Backend
"Add New Image","Ajouter un Image",module,Magento_Backend
"Add Secret Key to URLs","Ajouter une Clé Secrète aux URLs",module,Magento_Backend
"Add Store Code to Urls","Ajouter le code du Magasin aux URLs",module,Magento_Backend
"Additional Cache Management","Gestion Additionnelle du Cache",module,Magento_Backend
"Additional Settings","Paramètres Additionnels",module,Magento_Backend
"Admin","Admin",module,Magento_Backend
"Admin Base URL","URL de Base de l'Admin",module,Magento_Backend
"Admin Session Lifetime (seconds)","Durée de Vie de la Session Admin (en secondes)",module,Magento_Backend
"Admin User Emails","Emails de l'Administrateur",module,Magento_Backend
"Advanced","Avancé",module,Magento_Backend
"All Cache","Tous les caches",module,Magento_Backend
"All Countries","Tous les Pays",module,Magento_Backend
"All Files","Tous les Fichiers",module,Magento_Backend
"All Store Views","Toutes les Vues Magasin",module,Magento_Backend
"All Websites","Tous les Sites Web",module,Magento_Backend
"Allow Countries","Autoriser les Pays",module,Magento_Backend
"Allow Symlinks","Autoriser les Liens Symboliques",module,Magento_Backend
"Allows customers to stay logged in when switching between different stores.","Permet aux Clients de rester connectés si ils naviguent entre les différents Magasins.",module,Magento_Backend
"Alternative text for next link in pagination menu. If empty, default arrow image will used.","Texte alternatif pour le lien «suivant» dans le menu de pagination. Si vous le laissez vide, c'est la caractère par Défaut qui sera utilisé.",module,Magento_Backend
"Alternative text for previous link in pagination menu. If empty, default arrow image will used.","Texte alternatif pour le lien « précédent » dans le menu de pagination. Si vous le laissez vide, c'est la flêche par Défaut qui sera utilisée.",module,Magento_Backend
"Amounts","Montants",module,Magento_Backend
"An error occurred while clearing the JavaScript/CSS cache.","Erreur lors de la purge du cache javascript/CSS.",module,Magento_Backend
"An error occurred while clearing the image cache.","Erreur lors de la purge du cache des images.",module,Magento_Backend
"An error occurred while disabling cache.","Une erreur s'est produite pendant la désactivation du cache.",module,Magento_Backend
"An error occurred while enabling cache.","Une erreur s'est produite pendant l'activation du cache.",module,Magento_Backend
"An error occurred while refreshing cache.","Une erreur s'est produite pendant le rafraîchissement du cache.",module,Magento_Backend
"An error occurred while saving account.","Erreur lors de la sauvegarde du compte.",module,Magento_Backend
"Anchor Text for Next","Texte d'ancrage pour Suivant",module,Magento_Backend
"Anchor Text for Previous","Texte d'ancrage pour Précédent",module,Magento_Backend
"Any","Tous",module,Magento_Backend
"Are you sure you want to do this?","Êtes-vous sûr(e) de vouloir faire cela?",module,Magento_Backend
"Are you sure?","Êtes-vous sûr(e)?",module,Magento_Backend
"Authentication error occurred.","Une erreur d'authentification s'est produites.",module,Magento_Backend
"Authentication storage is incorrect.","Le stockage des authentifications est incorrect.",module,Magento_Backend
"Auto-redirect to Base URL","Rediriger automatiquement vers l'URL de base",module,Magento_Backend
"Average","Moyen",module,Magento_Backend
"Average Order","Moyenne des Commandes",module,Magento_Backend
"Back","Retour",module,Magento_Backend
"Backup Options","Options de Sauvegarde",module,Magento_Backend
"Base Link URL","Lien vers l'URL de base",module,Magento_Backend
"Base URL","URL de Base",module,Magento_Backend
"Base URL for Static View Files","URL de base pour les fichiers statiques",module,Magento_Backend
"Base URL for User Media Files","URL de base pour les fichiers médias des utilisateurs",module,Magento_Backend
"Base URLs","URLs de Base",module,Magento_Backend
"Base URLs (Secure)","URLs de base (Sécurisées)",module,Magento_Backend
"Before modifying the store view code please make sure it is not used in index.php.","Avant de modifier le code de vue magasin, assurez-vous qu'il n'est pas utilisé dans le fichier index.php.",module,Magento_Backend
"Before modifying the website code please make sure it is not used in index.php.","Avant de modifier le code de site web, assurez-vous qu'il n'est pas utilisé dans le fichier index.php.",module,Magento_Backend
"Bestsellers","Meilleures ventes",module,Magento_Backend
"Big Image","Grande Image",module,Magento_Backend
"Block Information","Information du Bloc",module,Magento_Backend
"Browse Files...","Parcourir les fichiers...",module,Magento_Backend
"CSS Settings","Paramètres CSS",module,Magento_Backend
"Cache Control","Contrôle du Cache",module,Magento_Backend
"Cache Management","Gestion du Cache",module,Magento_Backend
"Cache Storage Management","Gestion du Cache",module,Magento_Backend
"Cache Type","Type de Cache",module,Magento_Backend
"Cancel","Annuler",module,Magento_Backend
"Catalog","Catalogue",module,Magento_Backend
"Catalog Rewrites","Réécriture du Catalogue",module,Magento_Backend
"Changes have been made to this section that have not been saved.","Des modifications ont été apportées à cette section qui n'a pas été encore enregistrée.",module,Magento_Backend
"Chart is disabled. To enable the chart, click <a href=""%1"">here</a>.","Les graphiques sont désactivés. Pour les activer, cliquez <a href=""%1"">ici</a>.",module,Magento_Backend
"City","Ville",module,Magento_Backend
"Clear","Vider",module,Magento_Backend
"Close","Fermer",module,Magento_Backend
"Code","Code",module,Magento_Backend
"Community Edition","Community Edition",module,Magento_Backend
"Copyright&copy; %1 Magento Commerce Inc. All rights reserved.","Copyright&copy; %1 Magento Commerce Inc. Tous droits réservés.",module,Magento_Backend
"Country","Pays",module,Magento_Backend
"Country Options","Options des Pays",module,Magento_Backend
"Create DB Backup","Créer une sauvegarde de la base de données",module,Magento_Backend
"Create Store","Créer un Magasin",module,Magento_Backend
"Create Store View","Créer une Vue Magasin",module,Magento_Backend
"Create Website","Créer un Site Web",module,Magento_Backend
"Current Month","Mois en Cours",module,Magento_Backend
"Current User Identity Verification","Vérification de l'identité de l'utilisateur actuel",module,Magento_Backend
"Custom Admin Path","Chemin d'accès au back office personnalisé",module,Magento_Backend
"Custom Admin URL","URL Admin personnalisée",module,Magento_Backend
"Custom Design","Design Personnalisé",module,Magento_Backend
"Custom Email 1","Email Personnalisé 1",module,Magento_Backend
"Custom Email 2","Email Personnalisé 2",module,Magento_Backend
"Customer","Client",module,Magento_Backend
"Customer Support","Support Client",module,Magento_Backend
"Customer View","Vue Client",module,Magento_Backend
"Customers","Clients",module,Magento_Backend
"Dashboard","Tableau de bord",module,Magento_Backend
"Date From","Du",module,Magento_Backend
"Date To","Au",module,Magento_Backend
"Date selector","Sélecteur de Date",module,Magento_Backend
"Debug","Déboguage",module,Magento_Backend
"Default Country","Pays par Défaut",module,Magento_Backend
"Default No-route URL","URL par Défaut de la page pour une ressource non trouvée",module,Magento_Backend
"Default Pages","Pages par Défaut",module,Magento_Backend
"Default Store","Magasin par Défaut",module,Magento_Backend
"Default Store View","Vue Magasin par Défaut",module,Magento_Backend
"Default Web URL","URL Web par Défaut",module,Magento_Backend
"Delete","Supprimer",module,Magento_Backend
"Delete %1","Supprimer %1",module,Magento_Backend
"Delete %1 '%2'","Supprimer %1 '%2'",module,Magento_Backend
"Delete Store","Supprimer le Magasin",module,Magento_Backend
"Delete Store View","Supprimer la Vue Magasin",module,Magento_Backend
"Delete Web Site","Supprimer le Site Web",module,Magento_Backend
"Deleting a %1 will not delete the information associated with the %1 (e.g. categories, products, etc.), but the %1 will not be able to be restored. It is suggested that you create a database backup before deleting the %1.","Effacer un %1 n'effacera pas les informations associées avec le %1 (par ex. catégories, produits, etc.), mais il ne sera pas possible de restaurer le %1. Nous vous suggérons de créer une sauvegarde de la base de données avant d'effacer le %1.",module,Magento_Backend
"Description","Description",module,Magento_Backend
"Design","Design",module,Magento_Backend
"Design Change","Changement de Design",module,Magento_Backend
"Design Theme","Thème de design",module,Magento_Backend
"Developer","Développeur",module,Magento_Backend
"Disable","Désactiver",module,Magento_Backend
"Disable Email Communications","Désactiver les envois d'email",module,Magento_Backend
"Disable Modules Output","Désactiver la sortie des modules",module,Magento_Backend
"Disabled","Désactivé",module,Magento_Backend
"Edit Design Change","Modifier le changement de design",module,Magento_Backend
"Edit Store","Modifier le Magasin",module,Magento_Backend
"Edit Store Design Change","Modifier le changement de design du magasin",module,Magento_Backend
"Edit Store View","Modifier la vue magasin",module,Magento_Backend
"Edit Web Site","Modifier le Site Web",module,Magento_Backend
"Email","Email",module,Magento_Backend
"Email template chosen based on theme fallback when ""Default"" option is selected.","Le template d'email choisi est basé sur le thème parent lorsque l'option ""Défaut"" est sélectionnée.",module,Magento_Backend
"Enable","Activer",module,Magento_Backend
"Enable Charts","Activer les Graphiques",module,Magento_Backend
"Enable Javascript Bundling","Activer la concaténation des fichiers JavaScript",module,Magento_Backend
"Enable Single-Store Mode","Activer le mode ""mono-boutique""",module,Magento_Backend
"Enabled","Activé",module,Magento_Backend
"Enabled Template Path Hints for Admin","Activer les astuce chemin des gabarits sur le back office",module,Magento_Backend
"Enabled Template Path Hints for Storefront","Activer les astuce chemin des gabarits sur le front office",module,Magento_Backend
"Enabled for Admin","Activée pour l'admin",module,Magento_Backend
"Enabled for Storefront","Activer pour le front office",module,Magento_Backend
"Error","Erreur",module,Magento_Backend
"European Union Countries","Pays de l'Union Européenne",module,Magento_Backend
"Export","Exporter",module,Magento_Backend
"Export block for grid %1 is not defined","Le bloc d'export pour la grille %1 n'est pas défini",module,Magento_Backend
"Export to:","Exporter vers:",module,Magento_Backend
"Find a string in client user-agent header and switch to specific design theme for that browser.","Analyse une chaîne dans l'en-tête ""User-Agent"" par le navigateur client et sélectionne un design spécifique pour ce navigateur.",module,Magento_Backend
"First Day of Week","Premier Jour de la Semaine",module,Magento_Backend
"First Name","Prénom",module,Magento_Backend
"Flush Cache Storage","Vider le Cache",module,Magento_Backend
"Flush Catalog Images Cache","Vider le Cache des Images du Catalogue",module,Magento_Backend
"Flush JavaScript/CSS Cache","Vider le Cache JavaScript/CSS",module,Magento_Backend
"Flush Magento Cache","Vider le Cache Magento",module,Magento_Backend
"Flush Static Files Cache","Vider le Cache des Fichiers Statiques",module,Magento_Backend
"Forgot Password Email Template","Gabarit du mail d'oubli de mot de passe",module,Magento_Backend
"Forgot and Reset Email Sender","Expéditeur de l'email d'oubli et réinitialisation de mot de passe",module,Magento_Backend
"From","De",module,Magento_Backend
"General","Général",module,Magento_Backend
"General Contact","Contact Général",module,Magento_Backend
"General Settings","Paramètres Généraux",module,Magento_Backend
"Go Today","Aller à aujourd'hui",module,Magento_Backend
"Guest","Invité",module,Magento_Backend
"Home","Accueil",module,Magento_Backend
"Host","Serveur",module,Magento_Backend
"Hour","Heure",module,Magento_Backend
"How many links to display at once.","Nombre de liens à afficher à la fois.",module,Magento_Backend
"If the current frame position does not cover utmost pages, will render link to current position plus/minus this value.","Si la trame de pagination ne couvre pas les pages aux extrémités, Magento affichera les liens vers la page en cours plus ou moins la valeur ci-dessus.",module,Magento_Backend
"If you continue to receive this message, please contact the store owner.","Si ce message persiste, veuillez nous contacter.",module,Magento_Backend
"Image Adapter","Générateur d'image",module,Magento_Backend
"Image Processing Settings","Paramètres de traitement d'image",module,Magento_Backend
"Images","Images",module,Magento_Backend
"Images (.gif, .jpg, .png)","Images (.gif, .jpg, .png)",module,Magento_Backend
"Images Cache","Cache des Images",module,Magento_Backend
"Interface Locale","Langue de l'Interface",module,Magento_Backend
"Invalid Form Key. Please refresh the page.","Clé de Formulaire Invalide. Veuillez Actualiser la page.",module,Magento_Backend
"Invalid export type supplied for grid export block","Le type d'exportation est invalide",module,Magento_Backend
"Invalidated","Invalidé",module,Magento_Backend
"Inventory Stock Status","Statut du stock de l'inventaire",module,Magento_Backend
"Items","Éléments",module,Magento_Backend
"JavaScript Settings","Paramètres JavaScript",module,Magento_Backend
"JavaScript may be disabled in your browser.","JavaScript est peut être désactivé dans votre navigateurs.",module,Magento_Backend
"JavaScript/CSS","JavaScript/CSS",module,Magento_Backend
"JavaScript/CSS Cache","Cache JavaScript/CSS",module,Magento_Backend
"Last 24 Hours","Dernières 24 heures",module,Magento_Backend
"Last 7 Days","7 derniers jours",module,Magento_Backend
"Last Name","Nom",module,Magento_Backend
"Last Orders","Dernières Commandes",module,Magento_Backend
"Last Search Terms","Derniers Termes Recherchés",module,Magento_Backend
"Lifetime Sales","Ventes depuis le début",module,Magento_Backend
"Loading...","Chargement en cours...",module,Magento_Backend
"Locale","Locale",module,Magento_Backend
"Locale Options","Options de localisation",module,Magento_Backend
"Login is Case Sensitive","L'identifiant utilisateur est sensible à la casse",module,Magento_Backend
"Magento","Magento",module,Magento_Backend
"Magento Admin Panel","Panneau d'Administration de Magento",module,Magento_Backend
"Mail Sending Settings","Paramètres d'envoi des emails",module,Magento_Backend
"Make sure that base URL ends with '/' (slash), e.g. http://yourdomain/magento/","Assurez-vous que l'URL se termine par un '/' (slash), ex: http://yourdomain/magento/",module,Magento_Backend
"Manage Stores","Gérer les Magasins",module,Magento_Backend
"Mass Actions","Actions de masse",module,Magento_Backend
"May be empty or start with {{secure_base_url}}, or {{unsecure_base_url}} placeholder.","Peut être vide ou commencer par la variable {{secure_base_url}} ou {{unsecure_base_url}}",module,Magento_Backend
"May be empty or start with {{unsecure_base_url}} placeholder.","Peut être vide ou commencer par la variable {{unsecure_base_url}}",module,Magento_Backend
"Media (.avi, .flv, .swf)","Média (.avi, .flv, .swf)",module,Magento_Backend
"Merge CSS Files","Fusionner les Fichiers CSS",module,Magento_Backend
"Merge JavaScript Files","Fusionner les Fichiers JavaScript",module,Magento_Backend
"Minify CSS Files","Minifier les Fichiers CSS",module,Magento_Backend
"Minify Html","Minifier le HTML",module,Magento_Backend
"Minify JavaScript Files","Minifier les fichiers JavaScript",module,Magento_Backend
"Minute","Minute",module,Magento_Backend
"Most Viewed Products","Produits les plus consultés",module,Magento_Backend
"My Account","Mon compte",module,Magento_Backend
"Name","Nom",module,Magento_Backend
"New ","Nouveau",module,Magento_Backend
"New Customers","Nouveaux Clients",module,Magento_Backend
"New Password","Nouveau Mot de Passe",module,Magento_Backend
"New Store","Nouveau Magasin",module,Magento_Backend
"New Store Design Change","Nouveau changement de design",module,Magento_Backend
"New Store View","Nouvelle Vue Magasin",module,Magento_Backend
"New Web Site","Nouveau Site Web",module,Magento_Backend
"Next","Suivant",module,Magento_Backend
"Next page","Page Suivante",module,Magento_Backend
"No","Non",module,Magento_Backend
"No Data Found","Aucune Donnée Trouvée",module,Magento_Backend
"No change","Aucun Changement",module,Magento_Backend
"No records found.","Aucun élément trouvé.",module,Magento_Backend
"No search modules were registered","Aucun module de recherche n'a été enregistré",module,Magento_Backend
"Offloader header","En-tête de transcodeur",module,Magento_Backend
"Order","Commande",module,Magento_Backend
"Order #%1","Commande #%1",module,Magento_Backend
"Orders","Commandes",module,Magento_Backend
"Pagination","Pagination",module,Magento_Backend
"Pagination Frame","Pagination",module,Magento_Backend
"Pagination Frame Skip","Taille de la Pagination",module,Magento_Backend
"Password","Mot de Passe",module,Magento_Backend
"Password Confirmation","Confirmation du Mot de Passe",module,Magento_Backend
"Please confirm scope switching. All data that hasn't been saved will be lost.","Confirmez-vous le changement de site ? Toutes les données non enregistrées seront perdues.",module,Magento_Backend
"Please correct the column format and try again.","Veuillez corriger le format colonne et essayez à nouveau.",module,Magento_Backend
"Please correct the tab configuration and try again.","Veuillez corriger la configuration de l'onglet et essayez à nouveau.",module,Magento_Backend
"Please correct the tab configuration and try again. Tab Id should be not empry","Veuillez corriger la configuration de l'onglet et essayez à nouveau. L'ID de l'onglet ne devrait pas être vide.",module,Magento_Backend
"Please enter a number 1 or greater in this field.","Veuillez saisir un nombre supérieur ou égal à 1.",module,Magento_Backend
"Please make sure that all global admin search modules are installed and activated.","Vérifiez que tous les modules admin de recherche sont installés et activés",module,Magento_Backend
"Please select items.","Sélectionnez des éléments.",module,Magento_Backend
"Please try to sign out and sign in again.","Veuillez essayer de vous déconnectez et vous reconnecter une nouvelle fois.",module,Magento_Backend
"Port (25)","Port (25)",module,Magento_Backend
"Pregenerated product images files","Fichiers des Images Produits prégénérés",module,Magento_Backend
"Preprocessed view files and static files","Fichiers de vue et fichiers statiques prétraités",module,Magento_Backend
"Previous","Précédent",module,Magento_Backend
"Previous page","Page Précédente",module,Magento_Backend
"Price","Prix",module,Magento_Backend
"Product","Produit",module,Magento_Backend
"Quantity","Quantité",module,Magento_Backend
"Rebuild","Reconstruire",module,Magento_Backend
"Rebuild Catalog Index","Reconstruire l'Index du Catalogue",module,Magento_Backend
"Rebuild Flat Catalog Category","Reconstruire le catalogue à plat des catégories",module,Magento_Backend
"Rebuild Flat Catalog Product","Reconstruire le catalogue à plat des produits",module,Magento_Backend
"Recovery Link Expiration Period (days)","Durée avant expiration d'un lien de récupération (en jours)",module,Magento_Backend
"Refresh","Rafraîchir",module,Magento_Backend
"Region/State","Région/État",module,Magento_Backend
"Reload Data","Recharger les Données",module,Magento_Backend
"Report Bugs","Rapporter un Bug",module,Magento_Backend
"Reset","Réinitialiser",module,Magento_Backend
"Reset Filter","Réinitialiser le Filtre",module,Magento_Backend
"Reset to Default","Utiliser les valeurs par défaut",module,Magento_Backend
